Unnamed: 0,Slope From SSURGO,Slope From USGS Elevation Data,Bulk Density,Slope Length/USLE L Factor,Deepest Soil Horizon Layer,Organic Matter,pH,Saturated Hydraulic Conductivity,7-Day Maximum Precipitation,Runoff,Erodibility,Depth to Upper Horizon Boundary,Total Depth of Soil,2-Month Average Precipitation,62-Day Average Precipitation,Available Water Capacity,Brooks-Corey Theta 33,Hydrologic Group,Longitude,Latitude,Stability,Saturation Difference after Precipitation,Wetting Front,Runoff_CN,Unnamed: 0.1,Aspect,Profile Curvature,Planform Curvature,Curvature
,,9.062347412109377,,,,,,,,,,,,,,,,,,,,,,,297.0,128.26147,1.2464638,-15.778912,-17.025375
,,9.158251762390137,,,,,,,,,,,,,,,,,,,,,,,406.0,304.09558,-5.2973247,1.9170306,7.2143555
,,9.288369178771973,,,,,,,,,,,,,,,,,,,,,,,499.0,27.630219,-2.4935129,-20.13402,-17.640507
,,9.392489433288574,,,,,,,,,,,,,,,,,,,,,,,365.0,123.8627,0.61221004,-3.9679062,-4.5801163
477.0,4.0,9.597271919250488,1.38,,93.0,1.25,5.0,9.0,16.6,2.0,1.0,18.0,23.0,0.0,0.2682539682539683,0.14,19.5,6.0,-77.214135,35.22143,1.0,9.4,51.0,0.0,330.0,321.4904,8.764896,0.3847694,-8.380127
30.0,20.0,9.669235229492188,1.33,27.0,61.0,0.25,4.6,0.21,10.9,5.0,1.0,10.0,61.0,76.69999999999999,2.684126984126984,0.15,40.0,6.0,-94.48602,32.130011,1.0,9.5,51.0,0.4291340899999999,,,,,
454.0,6.0,9.743599891662598,1.65,,14.0,0.25,8.2,233.0,0.6,2.0,,64.0,76.0,89.60000000000001,2.8841269841269845,0.05,7.7,2.0,-99.724344,46.537089,1.0,3.9,,0.0,,,,,
425.0,8.0,9.81601905822754,1.58,55.0,19.0,0.75,5.4,247.0,1.0,0.0,1.0,0.0,13.0,69.0,3.301587301587302,0.08,8.4,0.0,-82.438191,27.969058,1.0,6.0,76.0,0.0,360.0,239.12799,-31.940052,17.226818,49.16687
252.0,4.0,9.826072692871094,1.9,46.0,82.0,0.25,8.0,0.74,0.0,4.0,1.0,94.0,200.0,0.0,0.2603174603174603,0.03,22.0,6.0,-84.174884,40.62389,1.0,2.0,71.0,0.0,,,,,
296.0,3.0,9.883644104003906,1.37,91.0,44.0,1.0,5.6,9.0,0.0,2.0,1.0,35.0,43.0,0.0,0.0047619047619047,0.2,29.7,5.0,-90.910008,41.725547,1.0,14.8,46.0,0.0,,,,,
204.0,2.0,9.887776374816896,1.35,,19.0,6.0,5.1,28.0,0.3,0.0,1.0,0.0,38.0,0.0,0.2761904761904761,0.14,25.3,3.0,-81.056118,32.516247,1.0,7.799999,183.0,0.0,319.0,87.928566,-0.92990625,-10.411717,-9.481812
1.0,1.0,9.92851734161377,1.44,30.0,62.0,0.23,5.3,45.0,67.6,0.0,0.0,91.0,130.0,154.0,6.431746031746031,0.11,19.1,0.0,-94.048778,30.381072,1.0,,130.0,0.0,,,,,
265.0,1.0,9.9527587890625,1.45,75.0,19.0,1.75,5.0,9.0,27.4,4.0,1.0,0.0,13.0,44.1,2.3095238095238093,0.17,26.4,5.0,-92.582608,33.334829,1.0,15.5,,0.23823317869741273,441.0,62.086678,3.0783863,-2.2042065,-5.282593
337.0,5.0,10.000253677368164,1.49,61.0,19.0,0.75,7.2,28.0,26.4,2.0,1.0,0.0,18.0,81.63333333333333,3.6984126984126986,0.13,20.0,2.0,-103.159228,36.633544,1.0,9.599999,,0.0,,,,,
439.0,3.0,10.001914024353027,1.4,61.0,29.0,1.5,6.5,9.0,4.1,0.0,0.0,0.0,25.0,79.56666666666668,2.684126984126984,0.23,26.5,5.0,-93.713462,37.0949,1.0,15.3,20.0,0.0,313.0,254.6148,-1.5367367,1.2464664,2.7832031
509.0,3.0,10.00941276550293,1.34,275.0,29.0,5.0,6.2,9.0,0.0,2.0,1.0,0.0,23.0,95.56666666666666,3.347619047619048,0.14,31.7,5.0,-91.8426,42.547231,1.0,13.5,170.0,0.0,349.0,154.96791,0.48735985,5.550226,5.062866
262.0,2.0,10.164505004882812,1.62,61.0,89.0,0.25,7.6,91.74,77.5,5.0,1.0,122.0,203.0,191.0,6.693650793650793,0.1,17.4,1.0,-82.388178,27.942875,1.0,4.4,127.0,3.0511827499999997,,,,,
117.0,7.0,10.222888946533203,1.4,49.0,29.0,1.5,5.9,2.7,2.3,3.0,1.0,0.0,20.0,70.33333333333333,2.0793650793650795,0.22,32.5,4.0,-97.562475,39.481663,1.0,14.1,,0.0,,,,,
317.0,9.0,10.260223388671877,1.6,,51.0,0.5,8.0,7.7,50.5,3.0,,61.0,91.0,158.25,8.3015873015873,0.16,31.2,2.0,-99.44039,46.305669,1.0,11.8,,0.287313461679703,430.0,33.207047,-0.6674246,-3.8412528,-3.1738281
697.0,2.0,10.344690322875977,1.43,,97.0,3.5,8.9,28.0,41.0,2.0,,0.0,30.0,0.0,0.961904761904762,0.1,21.8,2.0,-117.2599,34.0775,0.0,,,0.003715565559579723,173.0,325.20898,-4.4017477,-6.7851706,-2.3834229
362.0,15.0,10.417950630187988,1.25,33.0,19.0,2.0,7.2,9.17,0.0,3.0,0.0,0.0,20.0,0.0,0.0049180327868852,0.22,27.7,2.0,-102.247914,43.153142,1.0,,,0.0,,,,,
,,10.451703071594238,,,,,,,,,,,,,,,,,,,,,,,494.0,14.494369,-0.5566183,-0.037819415,0.5187988
388.0,5.0,10.463504791259766,1.43,68.0,19.0,0.75,6.5,28.222,41.1,1.0,1.0,0.0,13.0,114.96666666666664,4.890476190476191,0.07,10.5,0.0,-99.581183,36.181652,1.0,12.7,107.0,0.0,415.0,181.47508,0.19573635,4.217953,4.022217
101.0,2.0,10.555679321289062,1.42,24.0,29.0,2.4,6.7,9.0,0.3,5.0,1.0,0.0,18.0,58.6,0.7619047619047618,0.23,28.6,5.0,-93.974217,40.101751,1.0,15.2,23.0,0.011811029999999998,,,,,
,,10.564139366149902,,,,,,,,,,,,,,,,,,,,,,,47.0,20.625383,-16.973337,-3.1763394,13.796997
,,10.659805297851562,,,,,,,,,,,,,,,,,,,,,,,197.0,117.8019,-33.099636,8.010639,41.110275
520.0,2.0,10.674787521362305,1.43,304.0,97.0,1.5,6.7,28.0,0.5,1.0,,0.0,18.0,10.666666666666666,0.3619047619047619,0.12,12.3,0.0,-116.059905,39.670992,1.0,7.3,,0.0,277.0,6.7473598,-3.5648382,1.7024959,5.267334
,,10.739240646362305,,,,,,,,,,,,,,,,,,,,,,,502.0,223.56775,-0.340004,1.0943222,1.4343262
,,10.775445938110352,,,,,,,,,,,,,,,,,,,,,,,493.0,11.91032,-1.6954205,0.48048288,2.1759033
374.0,6.0,10.865224838256836,1.61,91.0,19.0,5.0,4.5,55.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0666666666666666,0.08,15.6,0.0,-86.055304,42.608912,1.0,4.1,203.0,0.0,,,,,
379.0,6.0,10.961799621582031,1.5,49.0,29.0,2.0,6.5,9.17,11.1,3.0,1.0,0.0,25.0,101.26666666666668,3.67936507936508,0.22,29.6,4.0,-84.011778,40.150114,1.0,15.0,200.0,0.0,279.0,75.41351,-3.9188185,3.1757555,7.094574
,,11.034090995788574,,,,,,,,,,,,,,,,,,,,,,,425.0,250.91966,139.78653,-37.42295,-177.20947
227.0,40.0,11.088427543640137,1.2,152.0,92.0,0.3,8.3,92.0,4.1,0.0,3.0,110.0,152.0,9.2,0.2015873015873015,0.1,15.9,0.0,-106.344607,32.737826,1.0,9.599999,,0.0,345.0,335.30627,40.003613,-4.6375,-44.641113
,,11.105072021484377,,,,,,,,,,,,,,,,,,,,,,,434.0,253.07019,25.638832,-4.6101913,-30.249023
86.0,3.0,11.13405704498291,1.6,84.0,63.0,0.5,7.0,9.1735,0.0,2.0,1.0,18.0,66.0,0.0,0.4333333333333333,0.16,25.6,2.0,-99.198682,35.216368,1.0,9.700001,,0.0,,,,,
214.0,8.0,11.231230735778809,1.42,49.0,74.0,0.75,7.5,9.0,0.0,3.0,0.0,13.0,30.0,0.0,0.0,0.16,27.8,2.0,-104.51664,46.418456,1.0,10.5,,0.0,,,,,
577.0,15.0,11.236231803894045,1.5,30.0,99.0,0.25,5.0,9.17,12.5,1.0,1.0,107.0,153.0,0.0,0.2222222222222222,0.13,26.9,0.0,-92.389427,32.573804,1.0,6.4,,0.0,519.0,282.1819,0.7428476,2.5464365,1.8035889
376.0,2.0,11.255782127380373,1.5,,19.0,1.25,5.3,92.0,0.0,1.0,1.0,0.0,15.0,0.0,0.0238095238095238,0.06,12.0,2.0,-80.841525,33.189424,1.0,6.9,200.0,0.0,,,,,
161.0,5.0,11.326493263244627,1.56,46.0,19.0,2.0,5.5,92.0,14.7,0.0,1.0,0.0,13.0,97.66666666666669,4.342857142857143,0.08,11.3,0.0,-82.599904,28.221426,1.0,6.1,,0.0,435.0,49.32259,22.738405,2.6868303,-20.051575
,,11.421789169311523,,,,,,,,,,,,,,,,,,,,,,,34.0,76.69636,0.67763263,7.0466514,6.3690186
218.0,1.0,11.702437400817873,1.4,,61.0,2.0,6.7,0.92,10.0,0.0,,48.0,86.0,0.0,0.3095238095238095,0.16,35.2,5.0,-98.85455,46.887407,1.0,14.2,,0.0,,,,,
93.0,18.0,11.779088973999023,1.4,60.0,93.0,1.0,5.2,10.0,9.1,3.0,0.0,5.0,18.0,20.25,1.83968253968254,0.15,12.7,6.0,-86.690629,46.511379,1.0,8.5,203.0,0.0,300.0,246.479,15.463421,3.7507741,-11.7126465
492.0,2.0,11.788110733032228,1.6,61.0,19.0,0.75,7.9,28.0,0.0,2.0,1.0,0.0,6.0,4.5,0.1873015873015873,0.07,10.9,2.0,-104.960104,31.97331,1.0,6.4,,0.0,,,,,
423.0,2.0,11.822224617004396,1.5,46.0,74.0,0.5,5.0,9.17,0.0,2.0,0.0,33.0,58.0,0.0,0.3619047619047619,0.19,25.5,4.0,-88.675625,38.213637,1.0,15.8,109.0,0.0,289.0,174.95027,-3.2250168,5.839085,9.064102
410.0,3.0,11.852313041687012,1.48,61.0,19.0,1.5,7.8,28.0,0.0,2.0,1.0,0.0,8.0,0.0,0.3095238095238095,0.16,20.6,2.0,-101.284721,35.656041,1.0,,90.0,0.0,367.0,272.10522,0.2752454,1.1144788,0.8392334
308.0,5.0,11.986791610717772,1.7,61.0,3.0,0.25,7.5,2.82,23.4,4.0,2.0,66.0,84.0,58.333333333333336,2.333333333333334,0.1,27.8,4.0,-84.008595,39.960758,1.0,12.4,152.0,0.1595771054702745,310.0,182.90736,14.5482855,4.6911077,-9.857178
,,12.039921760559082,,,,,,,,,,,,,,,,,,,,,,,107.0,132.63055,-61.626,11.956459,73.58246
,,12.039921760559082,,,,,,,,,,,,,,,,,,,,,,,130.0,132.63055,-61.626,11.956459,73.58246
,,12.150775909423828,,,,,,,,,,,,,,,,,,,,,,,242.0,110.41506,-40.39913,102.169075,142.5682
,,12.203744888305664,,,,,,,,,,,,,,,,,,,,,,,444.0,177.46098,2.867084,-1.9791074,-4.8461914
116.0,5.0,12.23458480834961,1.4,68.0,29.0,2.0,6.5,9.1735,0.0,5.0,2.0,0.0,15.0,0.0,0.0873015873015873,0.2,28.7,6.0,-97.221521,36.911439,1.0,15.8,,0.0,472.0,152.17201,0.8491047,5.155135,4.3060303
235.0,3.0,12.341015815734863,1.88,91.0,13.0,0.25,5.0,0.0,0.0,4.0,,112.0,152.0,0.0,0.0,0.02,20.9,5.0,-90.507906,44.657052,1.0,,,0.0,,,,,
515.0,5.0,12.34371280670166,1.33,60.0,19.0,0.75,7.9,9.0,0.0,2.0,,0.0,15.0,10.075,0.2603174603174603,0.16,28.2,2.0,-102.734149,37.778691,1.0,15.3,,0.0,,,,,
,,12.4453125,,,,,,,,,,,,,,,,,,,,,,,57.0,139.89764,-37.071117,0.16766955,37.23879
,,12.459260940551758,,,,,,,,,,,,,,,,,,,,,,,72.0,356.06543,-12.213622,0.16907598,12.382698
127.0,2.0,12.538881301879885,1.45,46.0,29.0,2.5,6.4,9.17,0.0,4.0,1.0,0.0,25.0,0.0,0.1396825396825396,0.21,30.0,6.0,-85.361428,40.376393,1.0,13.0,76.0,0.0,331.0,277.1273,-2.2211173,30.24415,32.465267
121.0,1.0,12.583418846130373,1.68,30.0,93.0,0.27,5.9,2.7,0.0,4.0,0.0,18.0,56.0,66.7,2.1952380952380954,0.13,11.3,5.0,-95.758722,30.209158,1.0,6.5,122.0,0.0,487.0,40.993652,-24.075039,8.33768,32.41272
285.0,3.0,12.691253662109377,1.35,61.0,97.0,1.0,7.5,92.0,7.1,0.0,0.0,0.0,20.0,42.93333333333334,1.4206349206349205,0.07,12.1,0.0,-95.889892,41.274685,1.0,8.6,,0.0,364.0,325.38443,-1.0472891,-1.993334,-0.9460449
261.0,6.0,12.725101470947266,1.65,,5.0,0.25,7.9,0.91,10.7,1.0,,99.0,117.0,65.33333333333333,2.0857142857142854,0.12,31.3,0.0,-83.900109,45.198867,1.0,7.699999,76.0,0.0,,,,,
,,12.839576721191406,,,,,,,,,,,,,,,,,,,,,,,68.0,199.08362,-44.759274,12.41541,57.174683
468.0,3.0,13.019490242004396,1.23,61.0,29.0,3.0,7.9,0.21,0.0,5.0,1.0,0.0,15.0,33.0,0.3492063492063492,0.16,42.3,6.0,-98.203801,29.564951,1.0,12.3,203.0,0.0,,,,,
,,13.023798942565918,,,,,,,,,,,,,,,,,,,,,,,198.0,315.54825,-6.504381,7.0461864,13.550568
,,13.094407081604004,,,,,,,,,,,,,,,,,,,,,,,321.0,67.18831,5.8336215,-1.0328335,-6.866455
230.0,2.0,13.10867977142334,1.4,61.0,52.0,1.5,7.9,2.7,10.8,3.0,1.0,43.0,86.0,45.1,1.1634920634920634,0.15,28.0,4.0,-100.315064,29.134745,1.0,,,0.0,485.0,69.094795,-8.388171,-57.051502,-48.66333
497.0,5.0,13.1129732131958,1.68,46.0,66.0,0.17,4.6,0.9,0.0,2.0,1.0,152.0,203.0,0.0,0.0079365079365079,0.14,15.4,0.0,-80.371744,27.261663,1.0,4.6,203.0,0.0,436.0,41.01119,-2.1904666,1.8134396,4.0039062
272.0,3.0,13.11579132080078,1.5,61.0,98.0,0.75,5.0,9.0,0.0,2.0,1.0,30.0,91.0,0.0,0.3111111111111111,0.17,25.8,4.0,-94.079883,33.434018,1.0,7.5,92.0,0.0,,,,,
485.0,1.0,13.265347480773926,1.35,,17.0,0.3,7.5,7.7,0.0,0.0,,127.0,200.0,6.0,0.2222222222222221,0.16,27.8,5.0,-98.795729,45.493388,1.0,14.2,200.0,0.0,,,,,
349.0,4.0,13.318302154541016,1.42,150.0,29.0,2.0,6.5,9.17,0.0,5.0,1.0,0.0,23.0,0.0,0.1809523809523809,0.18,25.8,5.0,-84.467415,42.124466,1.0,15.0,30.0,0.0,375.0,326.29272,-7.237815,3.5348904,10.772705
,,13.334342002868652,,,,,,,,,,,,,,,,,,,,,,,439.0,257.29227,-5.8678427,-306.0143,-300.14648
390.0,3.0,13.42128849029541,1.38,30.0,97.0,2.0,6.5,9.0,1.3,3.0,,0.0,41.0,0.0,0.3253968253968254,0.22,27.2,5.0,-86.268223,42.129559,1.0,15.5,30.0,0.0,536.0,206.41287,27.243107,9.182805,-18.060303
486.0,6.0,13.51223373413086,1.5,53.0,78.0,0.2,7.3,9.17,20.3,2.0,2.0,137.0,203.0,170.0,4.8841269841269845,0.21,26.2,3.0,-87.657446,38.234267,1.0,15.7,137.0,0.0,,,,,
323.0,3.0,13.57795524597168,1.56,61.0,27.0,0.5,6.5,92.0,22.6,1.0,,15.0,41.0,32.0,0.9904761904761904,0.07,8.3,0.0,-100.62005,41.13292,1.0,6.2,39.0,0.0,,,,,
133.0,3.0,13.730443954467772,1.23,61.0,29.0,3.0,7.9,0.21,15.4,5.0,1.0,0.0,15.0,59.8,2.874603174603175,0.16,42.3,6.0,-96.629208,31.736644,1.0,12.3,203.0,0.60629954,,,,,
,,13.774906158447266,,,,,,,,,,,,,,,,,,,,,,,69.0,83.48899,0.7530519,41.275818,40.522766
321.0,25.0,13.84842586517334,1.3,15.0,19.0,3.0,5.6,23.0,0.0,5.0,,0.0,13.0,0.0,0.0,0.06,15.5,5.0,-95.835977,37.749909,1.0,7.0,46.0,0.0,,,,,
540.0,7.0,13.993355751037598,1.4,76.0,97.0,2.0,6.1,2.82,4.3,5.0,,0.0,30.0,87.0,2.7682539682539686,0.2,33.6,6.0,-96.61669,40.797779,1.0,7.4,30.0,0.16929143,,,,,
440.0,3.0,14.11208724975586,1.44,91.0,29.0,2.0,6.8,9.0,1.0,2.0,0.0,0.0,51.0,28.0,0.9809523809523808,0.21,29.2,2.0,-100.26283,41.144235,1.0,15.0,,0.0,,,,,
516.0,12.0,14.21050262451172,1.67,43.0,65.0,0.12,5.1,3.0,2.0,4.0,1.0,147.0,203.0,107.0,3.4365079365079363,0.18,25.0,4.0,-94.202735,30.6923,1.0,,203.0,0.0,,,,,
66.0,3.0,14.229811668395996,1.43,91.0,63.0,2.0,7.2,9.1735,4.9,2.0,1.0,46.0,86.0,0.0,0.3349206349206349,0.15,29.1,4.0,-99.090146,35.101318,1.0,15.4,203.0,0.0,,,,,
125.0,2.0,14.270956039428713,1.6,,74.0,0.2,5.0,92.0,5.4,0.0,1.0,36.0,51.0,0.0,0.1396825396825396,0.07,5.0,1.0,-75.284945,38.708357,1.0,35.0,13.0,0.0,,,,,
482.0,6.0,14.300028800964355,1.45,,51.0,1.0,8.3,7.7,0.0,3.0,,10.0,60.0,0.0,1.673015873015873,0.17,29.4,2.0,-101.53139,48.125675,1.0,11.5,200.0,0.0,,,,,
314.0,6.0,14.30693244934082,1.4,,29.0,2.0,7.5,9.0,0.0,3.0,,0.0,20.0,0.0,0.0142857142857142,0.21,29.1,2.0,-98.619444,47.00221,1.0,14.2,,0.0,408.0,356.41006,28.722103,-0.84180087,-29.563904
566.0,3.0,14.30764102935791,1.42,,29.0,2.0,8.0,9.0,0.0,2.0,,0.0,25.0,0.0,0.0857142857142857,0.22,30.7,4.0,-98.764115,38.758712,1.0,14.3,,0.0,,,,,
103.0,2.0,14.35267734527588,1.45,38.0,97.0,3.5,5.0,28.0,14.8,1.0,0.0,0.0,41.0,87.66666666666667,3.404761904761905,0.1,22.0,3.0,-86.437293,32.63397,1.0,9.1,15.0,0.0,,,,,
,,14.357075691223145,,,,,,,,,,,,,,,,,,,,,,,19.0,178.98187,4.1383376,9.002839,4.864502
189.0,3.0,14.42441463470459,1.35,91.0,19.0,4.5,8.2,2.7,0.7,3.0,1.0,0.0,12.0,90.1,2.252380952380952,0.18,34.9,6.0,-99.544572,31.210769,1.0,9.400002,,0.0,,,,,
295.0,6.0,14.508200645446776,1.4,46.0,97.0,2.0,6.5,9.17,11.1,3.0,1.0,0.0,15.0,133.13333333333335,3.646031746031746,0.22,28.7,4.0,-83.851599,40.359158,1.0,14.8,,0.0,,,,,
452.0,3.0,14.52863311767578,1.41,84.0,63.0,0.75,5.9,9.0,4.3,4.0,1.0,25.0,42.0,112.53333333333336,3.2841269841269844,0.16,25.5,4.0,-96.219643,36.862935,1.0,,,0.0,362.0,313.56415,-8.654003,14.912815,23.566818
414.0,2.0,14.676359176635742,1.38,,19.0,4.0,6.2,9.0,0.0,5.0,0.0,0.0,61.0,0.0,0.3603174603174603,0.12,28.1,3.0,-77.579219,34.865555,1.0,9.2,203.0,0.0,513.0,71.35321,1.015071,0.21055135,-0.80451965
,,14.690714836120604,,,,,,,,,,,,,,,,,,,,,,,137.0,185.50551,-17.610043,-23.727673,-6.11763
,,14.69402027130127,,,,,,,,,,,,,,,,,,,,,,,18.0,57.8539,21.615887,4.5351977,-17.080688
422.0,2.0,14.741496086120604,1.4,55.0,99.0,0.55,8.2,9.17,16.5,2.0,,102.0,152.0,74.0,1.2682539682539684,0.13,24.2,2.0,-103.404056,36.571439,1.0,7.800001,,0.0,,,,,
,,15.129847526550291,,,,,,,,,,,,,,,,,,,,,,,2.0,56.221886,-37.58989,20.959515,58.549404
560.0,3.0,15.13003635406494,1.36,84.0,72.0,1.5,7.9,0.215,13.6,5.0,1.0,48.0,71.0,63.70000000000001,0.8539682539682539,0.16,33.2,6.0,-97.414869,36.829444,1.0,,,0.53543336,287.0,180.94357,-4.9919086,2.1247907,7.116699
300.0,1.0,15.260383605957031,1.2,,61.0,2.0,6.7,0.91,8.0,0.0,,48.0,86.0,16.066666666666666,0.780952380952381,0.15,33.2,5.0,-103.301887,48.983724,1.0,10.8,168.0,0.0,,,,,
543.0,5.0,15.27004337310791,1.27,55.0,19.0,2.5,8.2,0.21,0.0,5.0,2.0,0.0,33.0,0.0,0.5126984126984127,0.16,40.8,6.0,-98.122003,29.630956,1.0,,203.0,0.0,303.0,147.75465,130.34605,6.689596,-123.65646
,,15.349102020263672,,,,,,,,,,,,,,,,,,,,,,,84.0,211.79378,3.1355677,17.744333,14.608765
65.0,24.0,15.377252578735352,1.59,27.0,19.0,0.75,6.5,92.0,0.0,2.0,,0.0,13.0,51.66666666666666,1.761904761904762,0.08,10.0,0.0,-100.383352,41.136186,1.0,6.3,92.0,0.0,,,,,
415.0,4.0,15.489497184753418,1.7,,19.0,0.5,7.9,92.0,0.0,1.0,,0.0,15.0,0.0,0.0,0.05,8.4,0.0,-117.088346,34.822086,1.0,,,0.0,465.0,17.812119,3.1689339,-3.4396477,-6.6085815
476.0,5.0,15.754053115844728,1.51,61.0,19.0,0.75,5.5,28.0,4.1,2.0,1.0,0.0,13.0,73.89999999999999,1.0253968253968253,0.13,16.3,4.0,-94.478007,32.440968,1.0,,,0.0,351.0,139.44443,4.544493,-3.7227187,-8.267212
271.0,3.0,15.796415328979492,1.4,61.0,29.0,3.0,5.8,9.0,0.3,2.0,1.0,0.0,16.0,35.666666666666664,0.5206349206349206,0.23,31.2,4.0,-96.988839,40.60213,1.0,7.300001,,0.0,516.0,147.59882,1.2010545,-5.607417,-6.8084717
201.0,1.0,15.95998191833496,1.2,30.0,19.0,1.0,7.9,0.21,17.8,0.0,0.0,15.0,46.0,60.0,1.5793650793650793,0.16,42.5,6.0,-100.174075,31.424841,1.0,,,0.0,359.0,174.72386,0.7576099,1.0231128,0.26550293
340.0,1.0,15.970857620239258,1.35,61.0,37.0,3.0,7.5,9.0,0.8,0.0,,20.0,25.0,34.666666666666664,1.4317460317460318,0.15,30.1,5.0,-98.938967,48.472988,1.0,14.0,152.0,0.0,518.0,290.66733,2.8391547,-2.7533107,-5.5924654
1087.0,8.0,15.971307754516602,1.3,61.0,29.0,3.35,5.4,10.0,0.0,1.0,0.0,3.0,28.0,0.0,0.0095238095238095,0.13,16.3,2.0,-72.15072667,43.90637005,0.0,9.699999,,0.0,71.0,258.97568,-4.0906515,37.835922,41.926575
,,16.04331398010254,,,,,,,,,,,,,,,,,,,,,,,41.0,304.55725,7.329082,-0.38080254,-7.7098846
171.0,1.0,16.104473114013672,1.5,30.0,52.0,1.5,8.2,2.7,2.3,2.0,0.0,56.0,102.0,22.73333333333333,0.5063492063492064,0.12,23.6,4.0,-97.250273,31.480357,1.0,7.700001,,0.0,,,,,
441.0,8.0,16.117656707763672,1.45,,98.0,0.75,7.8,9.0,0.4,5.0,,13.0,41.0,23.450000000000003,0.626984126984127,0.18,24.3,6.0,-116.668879,40.840376,1.0,14.5,,0.01574804,291.0,145.9149,32.96151,-0.92521024,-33.88672
177.0,1.0,16.122034072875977,1.5,99.0,74.0,1.25,7.9,0.217,2.3,4.0,1.0,25.0,102.0,11.9,0.8206349206349206,0.16,36.1,6.0,-98.926988,35.03355,1.0,13.9,,0.0,,,,,
411.0,12.0,16.269351959228516,1.45,60.0,29.0,2.25,7.0,9.17,2.0,3.0,0.0,0.0,18.0,14.1,1.584126984126984,0.21,27.8,4.0,-82.849338,43.726504,1.0,14.7,203.0,0.0,,,,,
169.0,8.0,16.287311553955078,1.43,79.0,97.0,1.35,8.2,28.0,0.0,4.0,,0.0,10.0,9.633333333333336,0.3428571428571428,0.08,12.7,4.0,-115.176546,39.423106,1.0,3.5,,0.0,,,,,
268.0,2.0,16.316978454589844,1.58,38.0,86.0,0.2,5.0,28.0,0.3,2.0,0.0,97.0,178.0,0.0,1.0285714285714285,0.12,15.8,4.0,-87.560599,34.465174,1.0,9.200001,203.0,0.0,464.0,46.08959,3.8927112,-2.9996839,-6.892395
87.0,3.0,16.34697914123535,1.42,15.0,65.0,0.25,5.0,0.92,17.8,3.0,1.0,99.0,145.0,91.33333333333331,3.4666666666666672,0.18,32.4,4.0,-92.823674,32.90846,1.0,7.200001,,0.0,,,,,
456.0,3.0,16.43229103088379,1.6,76.0,0.0,0.25,7.0,3.0,15.7,2.0,,61.0,117.0,50.56666666666666,1.295238095238095,0.18,29.1,5.0,-88.249217,44.694243,1.0,13.0,46.0,0.0,514.0,290.56458,16.138079,-25.072859,-41.210938
,,16.457523345947266,,,,,,,,,,,,,,,,,,,,,,,112.0,176.392,172.22478,-15.300402,-187.52518
99.0,3.0,16.780540466308594,1.35,61.0,97.0,1.5,8.2,9.0,0.0,2.0,1.0,0.0,38.0,24.3,0.6761904761904762,0.18,31.8,2.0,-100.570559,29.006673,1.0,11.4,,0.0,438.0,7.3100624,1.8391165,1.4729055,-0.36621094
304.0,3.0,16.910629272460938,1.23,61.0,29.0,3.0,7.9,0.21,10.7,5.0,1.0,0.0,15.0,65.96666666666665,3.023809523809524,0.16,42.3,6.0,-97.073872,31.416503,1.0,12.3,203.0,0.42126006999999993,437.0,12.462338,-24.827461,23.610039,48.4375
320.0,6.0,16.971805572509766,1.4,49.0,51.0,0.8,8.1,9.17,0.8,2.0,0.0,48.0,79.0,2.1666666666666665,0.0714285714285714,0.17,29.4,4.0,-102.95362,46.62854,1.0,14.7,,0.0,509.0,192.8195,-0.753279,-7.1497636,-6.3964844
7.0,5.0,17.126588821411133,1.55,46.0,19.0,1.0,4.9,247.0,0.0,0.0,1.0,0.0,8.0,0.0,0.1873015873015872,0.07,3.5,0.0,-81.59104,29.062414,1.0,2.4,,0.0,400.0,198.35272,0.55113965,-3.641785,-4.1929245
303.0,5.0,17.17110824584961,1.45,55.0,29.0,2.0,7.2,9.0,0.8,2.0,1.0,0.0,20.0,25.0,0.4174603174603175,0.15,22.3,2.0,-99.257736,36.33809,1.0,15.8,203.0,0.0,484.0,16.396025,201.36519,-24.10479,-225.46997
286.0,15.0,17.265974044799805,1.55,,101.0,0.25,8.5,92.0,5.1,3.0,,99.0,152.0,16.566666666666666,0.7523809523809525,0.04,2.3,2.0,-114.736323,39.163478,1.0,3.3,,0.0,,,,,
547.0,5.0,17.315977096557617,1.48,46.0,29.0,2.2,5.5,92.0,21.3,0.0,1.0,0.0,18.0,87.0,2.306349206349206,0.05,5.2,0.0,-84.093941,30.380001,1.0,3.7,,0.0,,,,,
,,17.32876205444336,,,,,,,,,,,,,,,,,,,,,,,478.0,230.58775,-3.1601002,3.1356761,6.2957764
,,17.477733612060547,,,,,,,,,,,,,,,,,,,,,,,479.0,157.25647,0.66503567,-2.6186557,-3.2836914
999.0,9.0,17.481746673583984,1.55,275.0,97.0,2.5,6.7,55.0,0.0,2.0,,0.0,53.0,0.0,0.0,0.1,18.7,0.0,-121.96163284,37.02125973,0.0,,,0.0,103.0,93.24502,-21.17348,-10.808947,10.364532
145.0,2.0,17.597240447998047,1.5,61.0,93.0,0.15,5.0,92.0,21.8,1.0,1.0,23.0,66.0,120.43333333333332,3.487301587301587,0.1,13.2,0.0,-83.855102,31.432269,1.0,9.0,200.0,0.0,,,,,
